,order_id,customer_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,customer_name,customer_segment,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
114,CA-2015-103527,147,2015-09-09,Chicago,Illinois,Central,United States,60653.0,2015-09-14,Second Class,Chris Cortes,Consumer,115,3,0.2,3.0,0.31,11,132,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,Ampad
115,CA-2015-103590,366,2015-11-30,Mount Vernon,New York,East,United States,10550.0,2015-12-04,Standard Class,Jeremy Lonsdale,Consumer,116,4,0.0,29.0,0.47,62,1252,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,Other
116,CA-2015-103660,547,2015-08-25,Seattle,Washington,West,United States,98103.0,2015-08-30,Standard Class,Mitch Webber,Consumer,117,7,0.2,76.0,0.08,1008,1299,Polycom VVX 310 VoIP phone,Technology,Phones,Polycom
117,CA-2015-103702,59,2015-09-12,Fairfield,Ohio,East,United States,45014.0,2015-09-17,Standard Class,Art Foster,Consumer,118,7,0.7,-47.0,-0.73,64,1309,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Premier
118,CA-2015-103744,524,2015-02-23,El Paso,Texas,Central,United States,79907.0,2015-02-27,Standard Class,Michael Grace,Home Office,119,3,0.8,-7.0,-1.55,4,696,GBC Plastic Binding Combs,Office Supplies,Binders,GBC
119,CA-2015-103744,524,2015-02-23,El Paso,Texas,Central,United States,79907.0,2015-02-27,Standard Class,Michael Grace,Home Office,120,3,0.2,2.0,0.34,7,1506,Staple-on labels,Office Supplies,Labels,Staple-on labels
120,CA-2015-103800,199,2015-01-03,Houston,Texas,Central,United States,77095.0,2015-01-07,Standard Class,Darren Powers,Consumer,121,2,0.2,6.0,0.34,16,1088,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book
121,CA-2015-103807,254,2015-12-02,Sandy Springs,Georgia,South,United States,30328.0,2015-12-09,Standard Class,Elizabeth Moffitt,Corporate,122,1,0.0,1.0,0.14,6,969,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
122,CA-2015-103807,254,2015-12-02,Sandy Springs,Georgia,South,United States,30328.0,2015-12-09,Standard Class,Elizabeth Moffitt,Corporate,123,3,0.0,7.0,0.47,15,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other
123,CA-2015-103849,592,2015-05-11,Fort Worth,Texas,Central,United States,76106.0,2015-05-16,Standard Class,Paul Gonzalez,Consumer,124,2,0.2,7.0,0.13,58,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk
124,CA-2015-103849,592,2015-05-11,Fort Worth,Texas,Central,United States,76106.0,2015-05-16,Standard Class,Paul Gonzalez,Consumer,125,4,0.6,-84.0,-1.28,66,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
125,CA-2015-103849,592,2015-05-11,Fort Worth,Texas,Central,United States,76106.0,2015-05-16,Standard Class,Paul Gonzalez,Consumer,126,1,0.2,6.0,0.06,101,1668,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Other
126,CA-2015-103940,101,2015-09-17,Seattle,Washington,West,United States,98103.0,2015-09-21,Standard Class,Bradley Nguyen,Consumer,127,2,0.0,1.0,0.04,30,575,Eldon Gobal File Keepers,Office Supplies,Storage,Eldon
127,CA-2015-103940,101,2015-09-17,Seattle,Washington,West,United States,98103.0,2015-09-21,Standard Class,Bradley Nguyen,Consumer,128,2,0.0,13.0,0.38,35,617,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Executive Impressions
128,CA-2015-103940,101,2015-09-17,Seattle,Washington,West,United States,98103.0,2015-09-21,Standard Class,Bradley Nguyen,Consumer,129,3,0.0,16.0,0.28,58,584,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Eldon
129,CA-2015-103940,101,2015-09-17,Seattle,Washington,West,United States,98103.0,2015-09-21,Standard Class,Bradley Nguyen,Consumer,130,5,0.2,46.0,0.34,137,702,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC
130,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,131,3,0.2,1.0,0.28,5,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon
131,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,132,4,0.2,4.0,0.34,12,212,Avery 501,Office Supplies,Labels,Avery
132,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,133,3,0.2,6.0,0.28,20,531,Document Clip Frames,Furniture,Furnishings,Other
133,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,134,3,0.2,2.0,0.07,26,473,Crate-A-Files,Office Supplies,Storage,Other
134,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,135,5,0.7,-26.0,-0.77,34,244,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Avery
135,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,136,2,0.2,53.0,0.31,170,1028,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,Logitech
136,CA-2015-103989,506,2015-03-19,Lakeland,Florida,South,United States,33801.0,2015-03-21,First Class,Matt Connell,Corporate,137,3,0.2,28.0,0.09,324,431,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco
137,CA-2015-104178,350,2015-08-25,Los Angeles,California,West,United States,90036.0,2015-08-29,Standard Class,Janet Molinari,Corporate,138,1,0.0,3.0,0.42,6,550,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,Eldon
138,CA-2015-104178,350,2015-08-25,Los Angeles,California,West,United States,90036.0,2015-08-29,Standard Class,Janet Molinari,Corporate,139,4,0.0,12.0,0.48,26,1835,Xerox 23,Office Supplies,Paper,Xerox
139,CA-2015-104178,350,2015-08-25,Los Angeles,California,West,United States,90036.0,2015-08-29,Standard Class,Janet Molinari,Corporate,140,4,0.0,13.0,0.27,49,1300,Portable Personal File Box,Office Supplies,Storage,Other
140,CA-2015-104178,350,2015-08-25,Los Angeles,California,West,United States,90036.0,2015-08-29,Standard Class,Janet Molinari,Corporate,141,5,0.0,30.0,0.32,95,1404,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk
141,CA-2015-104269,203,2015-03-01,Seattle,Washington,West,United States,98115.0,2015-03-06,Second Class,Dave Brooks,Consumer,142,2,0.2,51.0,0.11,458,744,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global
142,CA-2015-104283,470,2015-06-27,Southaven,Mississippi,South,United States,38671.0,2015-07-01,Standard Class,Liz MacKendrick,Consumer,143,1,0.0,22.0,0.26,86,964,KI Adjustable-Height Table,Furniture,Tables,KI
143,CA-2015-104283,470,2015-06-27,Southaven,Mississippi,South,United States,38671.0,2015-07-01,Standard Class,Liz MacKendrick,Consumer,144,4,0.0,54.0,0.24,224,1471,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
144,CA-2015-104283,470,2015-06-27,Southaven,Mississippi,South,United States,38671.0,2015-07-01,Standard Class,Liz MacKendrick,Consumer,145,5,0.0,0.0,0.0,306,1376,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,SAFCO
145,CA-2015-104402,243,2015-06-17,Newark,Delaware,East,United States,19711.0,2015-06-23,Standard Class,Duane Benoit,Consumer,146,3,0.0,31.0,0.47,66,1566,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Texas Instruments
146,CA-2015-104472,154,2015-06-02,Orem,Utah,West,United States,84057.0,2015-06-07,Standard Class,Christine Kargatis,Home Office,147,3,0.2,19.0,0.33,60,712,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC
147,CA-2015-104472,154,2015-06-02,Orem,Utah,West,United States,84057.0,2015-06-07,Standard Class,Christine Kargatis,Home Office,148,6,0.0,22.0,0.3,73,123,Aluminum Document Frame,Furniture,Furnishings,Other
148,CA-2015-104563,180,2015-03-07,Seattle,Washington,West,United States,98103.0,2015-03-12,Standard Class,Craig Molinari,Corporate,149,5,0.0,9.0,0.46,21,1170,Newell Chalk Holder,Office Supplies,Art,Newell
149,CA-2015-104563,180,2015-03-07,Seattle,Washington,West,United States,98103.0,2015-03-12,Standard Class,Craig Molinari,Corporate,150,5,0.0,0.0,0.0,205,470,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other
150,CA-2015-104563,180,2015-03-07,Seattle,Washington,West,United States,98103.0,2015-03-12,Standard Class,Craig Molinari,Corporate,151,6,0.2,22.0,0.05,437,1212,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star
151,CA-2015-104563,180,2015-03-07,Seattle,Washington,West,United States,98103.0,2015-03-12,Standard Class,Craig Molinari,Corporate,152,2,0.2,54.0,0.11,482,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global
152,CA-2015-104738,707,2015-12-30,Laredo,Texas,Central,United States,78041.0,2016-01-01,Second Class,Stefania Perrino,Corporate,153,3,0.8,-4.0,-1.6,2,50,Acco Hanging Data Binders,Office Supplies,Binders,Acco
153,CA-2015-104738,707,2015-12-30,Laredo,Texas,Central,United States,78041.0,2016-01-01,Second Class,Stefania Perrino,Corporate,154,3,0.2,5.0,0.36,13,629,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,Other
154,CA-2015-104738,707,2015-12-30,Laredo,Texas,Central,United States,78041.0,2016-01-01,Second Class,Stefania Perrino,Corporate,155,2,0.2,14.0,0.3,48,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
155,CA-2015-104738,707,2015-12-30,Laredo,Texas,Central,United States,78041.0,2016-01-01,Second Class,Stefania Perrino,Corporate,156,2,0.2,19.0,0.09,218,1277,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Plantronics
156,CA-2015-104738,707,2015-12-30,Laredo,Texas,Central,United States,78041.0,2016-01-01,Second Class,Stefania Perrino,Corporate,157,3,0.2,29.0,0.09,329,154,AT&T 1080 Corded phone,Technology,Phones,AT&T
157,CA-2015-104773,744,2015-12-08,Houston,Texas,Central,United States,77041.0,2015-12-13,Standard Class,Thomas Boland,Corporate,158,2,0.2,6.0,0.1,60,462,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other
158,CA-2015-104780,102,2015-05-21,San Diego,California,West,United States,92037.0,2015-05-25,Standard Class,Bradley Talbott,Home Office,159,8,0.0,11.0,0.33,32,29,4009 Highlighters by Sanford,Office Supplies,Art,Other
159,CA-2015-104808,495,2015-02-04,Escondido,California,West,United States,92025.0,2015-02-08,Second Class,Mark Haberlin,Corporate,160,2,0.2,6.0,0.35,17,711,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC
160,CA-2015-104829,386,2015-11-18,Provo,Utah,West,United States,84604.0,2015-11-21,Second Class,John Grady,Corporate,161,7,0.0,10.0,0.45,22,92,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams
161,CA-2015-104976,183,2015-12-09,San Francisco,California,West,United States,94122.0,2015-12-16,Standard Class,Cyma Kinney,Corporate,162,6,0.0,17.0,0.49,35,1786,Xerox 1987,Office Supplies,Paper,Xerox
162,CA-2015-105165,668,2015-09-07,Houston,Texas,Central,United States,77036.0,2015-09-10,First Class,Sam Zeldin,Home Office,163,2,0.8,-5.0,-1.65,3,134,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D
163,CA-2015-105165,668,2015-09-07,Houston,Texas,Central,United States,77036.0,2015-09-10,First Class,Sam Zeldin,Home Office,164,3,0.2,4.0,0.16,22,523,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon
164,CA-2015-105165,668,2015-09-07,Houston,Texas,Central,United States,77036.0,2015-09-10,First Class,Sam Zeldin,Home Office,165,4,0.2,-3.0,-0.06,47,307,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Belkin
165,CA-2015-105165,668,2015-09-07,Houston,Texas,Central,United States,77036.0,2015-09-10,First Class,Sam Zeldin,Home Office,166,3,0.2,15.0,0.08,197,1246,Panasonic KX TS3282B Corded phone,Technology,Phones,Panasonic
166,CA-2015-105165,668,2015-09-07,Houston,Texas,Central,United States,77036.0,2015-09-10,First Class,Sam Zeldin,Home Office,167,1,0.3,-23.0,-0.11,201,1356,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside
167,CA-2015-105172,593,2015-04-04,San Francisco,California,West,United States,94109.0,2015-04-09,Standard Class,Paul Knutson,Home Office,168,6,0.0,9.0,0.48,19,229,Avery 518,Office Supplies,Labels,Avery
168,CA-2015-105249,244,2015-11-28,San Francisco,California,West,United States,94122.0,2015-11-28,Same Day,Duane Huffman,Home Office,169,2,0.0,0.0,0.02,7,1504,Staple remover,Office Supplies,Supplies,Staple remover
169,CA-2015-105249,244,2015-11-28,San Francisco,California,West,United States,94122.0,2015-11-28,Same Day,Duane Huffman,Home Office,170,4,0.0,20.0,0.48,41,197,Avery 489,Office Supplies,Labels,Avery
170,CA-2015-105249,244,2015-11-28,San Francisco,California,West,United States,94122.0,2015-11-28,Same Day,Duane Huffman,Home Office,171,4,0.15,-5.0,-0.01,411,1428,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,Sauder
171,CA-2015-105270,61,2015-11-11,Los Angeles,California,West,United States,90008.0,2015-11-18,Standard Class,Arthur Prichep,Consumer,172,3,0.0,8.0,0.26,30,30,50 Colored Long Pencils,Office Supplies,Art,Other
172,CA-2015-105270,61,2015-11-11,Los Angeles,California,West,United States,90008.0,2015-11-18,Standard Class,Arthur Prichep,Consumer,173,1,0.2,11.0,0.1,113,845,Hon Olson Stacker Stools,Furniture,Chairs,Hon
173,CA-2015-105340,278,2015-11-22,Pasadena,Texas,Central,United States,77506.0,2015-11-25,First Class,Evan Henry,Consumer,174,1,0.8,-11.0,-1.6,7,1644,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Wilson Jones
174,CA-2015-105417,786,2015-01-07,Huntsville,Texas,Central,United States,77340.0,2015-01-12,Standard Class,Vivek Sundaresam,Consumer,175,7,0.8,-18.0,-1.75,10,48,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Acco
175,CA-2015-105417,786,2015-01-07,Huntsville,Texas,Central,United States,77340.0,2015-01-12,Standard Class,Vivek Sundaresam,Consumer,176,3,0.6,-54.0,-0.7,77,876,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller
176,CA-2015-105648,276,2015-03-03,San Diego,California,West,United States,92037.0,2015-03-07,Standard Class,Eva Jacobs,Consumer,177,3,0.2,-23.0,-0.04,626,313,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis
177,CA-2015-105872,343,2015-05-30,New York City,New York,East,United States,10024.0,2015-06-06,Standard Class,James Galang,Consumer,178,4,0.2,26.0,0.38,70,1649,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones
178,CA-2015-105893,604,2015-11-11,Madison,Wisconsin,Central,United States,53711.0,2015-11-18,Standard Class,Pete Kriz,Consumer,179,6,0.0,13.0,0.02,666,1526,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,Other
179,CA-2015-105984,552,2015-11-24,Columbus,Ohio,East,United States,43229.0,2015-11-24,Same Day,Muhammed Yedwab,Corporate,180,3,0.3,-35.0,-0.06,611,752,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global
180,CA-2015-105984,552,2015-11-24,Columbus,Ohio,East,United States,43229.0,2015-11-24,Same Day,Muhammed Yedwab,Corporate,181,5,0.4,-210.0,-0.2,1050,1396,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Samsung
181,CA-2015-106054,342,2015-01-06,Athens,Georgia,South,United States,30605.0,2015-01-07,First Class,Jack O'Briant,Corporate,182,3,0.0,5.0,0.41,13,522,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon
182,CA-2015-106229,569,2015-06-07,Aurora,Illinois,Central,United States,60505.0,2015-06-11,Second Class,Nick Radford,Consumer,183,3,0.5,-210.0,-0.78,269,318,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis
183,CA-2015-106264,172,2015-12-26,San Diego,California,West,United States,92024.0,2015-12-30,Standard Class,Clytie Kelty,Consumer,184,2,0.0,1.0,0.32,3,587,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,Eldon
184,CA-2015-106264,172,2015-12-26,San Diego,California,West,United States,92024.0,2015-12-30,Standard Class,Clytie Kelty,Consumer,185,3,0.0,0.0,0.01,12,84,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,Acme
185,CA-2015-106376,106,2015-12-05,Gilbert,Arizona,West,United States,85234.0,2015-12-10,Standard Class,Brendan Sweed,Corporate,186,4,0.2,63.0,0.38,168,1118,netTALK DUO VoIP Telephone Service,Technology,Phones,Other
186,CA-2015-106376,106,2015-12-05,Gilbert,Arizona,West,United States,85234.0,2015-12-10,Standard Class,Brendan Sweed,Corporate,187,8,0.2,111.0,0.1,1113,886,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,Hunt
187,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,188,3,0.0,5.0,0.46,11,1507,Staples,Office Supplies,Fasteners,Other
188,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,189,3,0.0,4.0,0.3,12,1140,Newell 325,Office Supplies,Art,Newell
189,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,190,2,0.2,5.0,0.34,16,246,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Avery
190,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,191,3,0.2,6.0,0.31,19,664,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Fellowes
191,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,192,13,0.0,30.0,0.47,65,1749,Xerox 1952,Office Supplies,Paper,Xerox
192,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,193,5,0.0,21.0,0.26,80,985,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Other
193,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,194,3,0.2,-9.0,-0.06,146,1179,Novimex Fabric Task Chair,Furniture,Chairs,Novimex
194,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,195,9,0.0,48.0,0.19,252,1068,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Maxell
195,CA-2015-106439,309,2015-10-31,Los Angeles,California,West,United States,90049.0,2015-11-04,Standard Class,Greg Guthrie,Corporate,196,4,0.0,12.0,0.03,406,1557,Tennsco Regal Shelving Units,Office Supplies,Storage,Tennsco
196,CA-2015-106572,579,2015-09-05,Bowling Green,Ohio,East,United States,43402.0,2015-09-10,Standard Class,Nora Preis,Consumer,197,2,0.2,20.0,0.08,264,543,Economy Rollaway Files,Office Supplies,Storage,Other
197,CA-2015-106719,642,2015-08-24,Billings,Montana,West,United States,59102.0,2015-08-24,Same Day,Robert Barroso,Corporate,198,2,0.2,3.0,0.33,8,1459,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other
198,CA-2015-106726,650,2015-12-06,Los Angeles,California,West,United States,90008.0,2015-12-08,First Class,Roland Schwarz,Corporate,199,7,0.0,328.0,0.26,1261,1498,Standard Rollaway File with Lock,Office Supplies,Storage,Standard
199,CA-2015-106803,218,2015-12-29,Cottage Grove,Minnesota,Central,United States,55016.0,2016-01-02,Standard Class,Debra Catini,Consumer,200,2,0.0,7.0,0.28,25,1339,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Other
200,CA-2015-106803,218,2015-12-29,Cottage Grove,Minnesota,Central,United States,55016.0,2016-01-02,Standard Class,Debra Catini,Consumer,201,4,0.0,48.0,0.4,120,915,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Imation
